id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SPEG_P1	5	0.81867	0.85076	0.999998	2307	1	0.10523	0.19122	0.36594	0.999998	824	3	0.10523
PTGFR_P1	5	0.81945	0.85117	0.999998	2308	1	-0.028515	0.0028784	0.011983	0.208194	163	1	-0.028515
SCYL2	5	0.82004	0.85146	0.999998	2309	1	0.30625	0.010817	0.040805	0.506839	226	4	0.30625
SIRT3	5	0.82033	0.85165	0.999998	2310	1	0.12642	0.061454	0.16743	0.992554	462	4	0.12642
NDUFV1_P1	5	0.82072	0.85185	0.999998	2311	1	0.50277	0.029494	0.090684	0.766617	328	4	0.50277
PAK1_ENST00000356341.3	5	0.8213	0.85213	0.999998	2312	1	0.32206	0.054214	0.1507	0.96012	429	3	0.32206
PPFIA3_P1	5	0.82169	0.85238	0.999998	2313	1	-0.0041138	0.47567	0.63743	0.999998	1498	2	-0.0041138
non-targeting_00069	1	0.82237	0.82235	0.999998	2314	0	0.21385	0.17763	0.17758	0.999998	780	1	0.21385
PINK1	5	0.82275	0.85287	0.999998	2315	1	0.097956	0.18784	0.36122	0.999998	819	3	0.097956
CA6	5	0.82294	0.85299	0.999998	2316	1	0.12946	0.17033	0.33721	0.999998	759	3	0.12946
PDE9A	5	0.82486	0.85395	0.999998	2317	1	0.11206	0.50993	0.6645	0.999998	1581	2	0.11206
METAP1	5	0.82495	0.85399	0.999998	2318	1	0.38362	0.010354	0.039434	0.498548	222	4	0.38362
NDUFC2	5	0.82524	0.85413	0.999998	2319	1	1.2829	0.00014137	0.00060658	0.022603	76	4	1.2829
SCN10A_ENST00000449082.2	5	0.82742	0.85533	0.999998	2320	1	0.18053	0.17979	0.35039	0.999998	790	3	0.18053
TSSK1B	5	0.82751	0.85537	0.999998	2321	1	-0.00731	0.87041	0.8763	0.999998	2323	1	-0.00731
S100A12_P1	5	0.82779	0.85552	0.999998	2322	1	0.23528	0.065747	0.17717	0.999998	478	3	0.23528
SLC16A1_P1	5	0.82957	0.85647	0.999998	2323	1	0.18353	0.066191	0.17813	0.999998	479	3	0.18353
LAT	5	0.82967	0.85652	0.999998	2324	1	0.068862	0.26298	0.46132	0.999998	1040	3	0.068862
PARK7	5	0.82985	0.85663	0.999998	2325	1	0.13624	0.17872	0.34896	0.999998	786	3	0.13624
KSR2	5	0.83013	0.85676	0.999998	2326	1	0.044579	0.29877	0.50346	0.999998	1147	2	0.044579
SBK2	5	0.83152	0.85738	0.999998	2327	1	0.11523	0.15809	0.3201	0.999998	723	3	0.11523
KSR1	5	0.83189	0.85756	0.999998	2328	1	0.039175	0.25251	0.4479	0.999998	1005	2	0.039175
HEXB	5	0.83199	0.85761	0.999998	2329	1	0.0285	0.31434	0.51508	0.999998	1170	2	0.0285
CYTH3	5	0.83281	0.85801	0.999998	2330	1	0.056732	0.35459	0.54523	0.999998	1239	2	0.056732
ATP5B	5	0.83355	0.85842	0.999998	2331	1	0.54031	0.10402	0.2422	0.999998	579	3	0.54031
PTPLA	5	0.83428	0.85881	0.999998	2332	1	0.13086	0.078753	0.20405	0.999998	522	3	0.13086
ARF4	5	0.83555	0.85955	0.999998	2333	1	0.078812	0.23791	0.42834	0.999998	964	3	0.078812
YARS	5	0.83591	0.85976	0.999998	2334	1	0.49959	0.0055687	0.022873	0.340288	189	4	0.49959
IRAK1_P2	5	0.83609	0.85984	0.999998	2335	1	0.018572	0.4604	0.62547	0.999998	1464	1	0.018572
ACSL3	5	0.83655	0.86008	0.999998	2336	1	0.15101	0.039053	0.11472	0.84548	375	4	0.15101
DUSP21	5	0.837	0.86033	0.999998	2337	1	0.17582	0.55581	0.70087	0.999998	1680	2	0.17582
EPHB3	5	0.83763	0.86072	0.999998	2338	1	0.04495	0.32296	0.52146	0.999998	1188	2	0.04495
PANX1	5	0.83772	0.86077	0.999998	2339	1	-0.027536	0.57261	0.7147	0.999998	1722	2	-0.027536
PHKB	5	0.83798	0.86092	0.999998	2340	1	-0.055022	0.98111	0.98151	0.999998	2728	0	-0.055022
PIK3R2_P1	5	0.83879	0.86135	0.999998	2341	1	0.32563	0.010407	0.039609	0.498548	223	4	0.32563
CHRNA7	5	0.83897	0.86147	0.999998	2342	1	0.078674	0.35712	0.54713	0.999998	1244	2	0.078674
STK17A	5	0.83941	0.86173	0.999998	2343	1	0.016139	0.39088	0.57176	0.999998	1318	2	0.016139
HRH3	5	0.83968	0.86186	0.999998	2344	1	0.19361	0.02322	0.074095	0.679083	305	4	0.19361
NPR1	5	0.83977	0.8619	0.999998	2345	1	0.10059	0.18644	0.35954	0.999998	815	3	0.10059
PPP2R2B_P1	5	0.84012	0.86211	0.999998	2346	1	0.78484	0.021229	0.068896	0.659168	292	3	0.78484
non-targeting_00147	1	0.84028	0.84041	0.999998	2347	0	0.37474	0.15972	0.15959	0.976146	726	1	0.37474
GKAP1	5	0.84057	0.86233	0.999998	2348	1	0.24301	0.17688	0.34639	0.999998	777	3	0.24301
MMP24	5	0.8411	0.86267	0.999998	2349	1	0.1146	0.057211	0.15769	0.970008	446	3	0.1146
GLRX	5	0.84154	0.86293	0.999998	2350	1	0.033551	0.41996	0.59419	0.999998	1379	2	0.033551
non-targeting_00160	1	0.84258	0.84275	0.999998	2351	0	0.38124	0.15742	0.15728	0.970008	720	1	0.38124
CDK3	5	0.84268	0.86357	0.999998	2352	1	0.11199	0.044133	0.12705	0.881904	399	4	0.11199
EGLN2_P1	5	0.84285	0.86366	0.999998	2353	1	0.035699	0.48779	0.64698	0.999998	1533	2	0.035699
SYK_P1	5	0.8432	0.86389	0.999998	2354	1	0.076283	0.22499	0.41124	0.999998	924	3	0.076283
CLPB	5	0.84407	0.86442	0.999998	2355	1	1.6532	0.00050268	0.0022742	0.060192	107	4	1.6532
non-targeting_00156	1	0.84442	0.84451	0.999998	2356	0	0.39851	0.15558	0.15553	0.970008	711	1	0.39851
TP53RK	5	0.84692	0.86596	0.999998	2357	1	0.70361	0.032785	0.099005	0.8083	339	4	0.70361
ADAMTS5	5	0.84794	0.86659	0.999998	2358	1	0.048786	0.77276	0.82006	0.999998	2108	1	0.048786
FN3KRP	5	0.84837	0.8668	0.999998	2359	1	0.085977	0.21145	0.39354	0.999998	882	3	0.085977
non-targeting_00171	1	0.84857	0.84864	0.999998	2360	0	0.36792	0.15143	0.15161	0.96012	700	1	0.36792
VWF	5	0.84862	0.86696	0.999998	2361	1	0.1311	0.12563	0.27351	0.999998	634	3	0.1311
ALDH9A1	5	0.84939	0.86742	0.999998	2362	1	0.15868	0.13456	0.28639	0.999998	661	3	0.15868
PPIF	5	0.84947	0.86748	0.999998	2363	1	1.1483	0.0093709	0.036662	0.476269	216	3	1.1483
PTPN11	5	0.85082	0.86829	0.999998	2364	1	0.2743	0.06562	0.17689	0.999998	477	3	0.2743
NR3C2	5	0.85107	0.86844	0.999998	2365	1	0.10315	0.18331	0.35528	0.999998	806	3	0.10315
STK32B	5	0.85274	0.86943	0.999998	2366	1	-0.0052125	0.43092	0.60237	0.999998	1399	1	-0.0052125
PPP2R2C	5	0.8529	0.8695	0.999998	2367	1	-0.03668	0.88383	0.88653	0.999998	2360	1	-0.03668
CDK16	5	0.85298	0.86955	0.999998	2368	1	-0.0082744	0.54954	0.69593	0.999998	1666	1	-0.0082744
HLCS_P1	5	0.85422	0.87029	0.999998	2369	1	0.05628	0.36518	0.55325	0.999998	1259	2	0.05628
OPRK1	5	0.85439	0.87039	0.999998	2370	1	0.22111	0.031353	0.095432	0.790241	335	4	0.22111
non-targeting_00119	1	0.8548	0.85494	0.999998	2371	0	0.36408	0.1452	0.14545	0.947411	686	1	0.36408
ERN1	5	0.85504	0.87074	0.999998	2372	1	0.13908	0.30679	0.50952	0.999998	1160	2	0.13908
CACNA1A	5	0.85513	0.87078	0.999998	2373	1	0.15702	0.085851	0.21494	0.999998	532	3	0.15702
CA2	5	0.85668	0.87177	0.999998	2374	1	-0.025818	0.21642	0.40009	0.999998	901	2	-0.025818
UQCRC1_P1	5	0.85676	0.87181	0.999998	2375	1	1.5605	2.2418e-05	0.0001311	0.007735	47	4	1.5605
NAGS_P1	5	0.85716	0.87201	0.999998	2376	1	0.06429	0.60814	0.74388	0.999998	1824	2	0.06429
KCNN2	5	0.85724	0.87209	0.999998	2377	1	0.18156	0.11538	0.25855	0.999998	611	3	0.18156
PPP1R42	5	0.85845	0.87274	0.999998	2378	1	-0.045336	0.6141	0.74891	0.999998	1839	2	-0.045336
SGK3_ENST00000521198.2	5	0.86029	0.87381	0.999998	2379	1	0.4876	0.020568	0.067173	0.654027	287	4	0.4876
NDUFS3	5	0.86077	0.87411	0.999998	2380	1	0.12875	0.17629	0.34561	0.999998	774	3	0.12875
UPP1	5	0.86125	0.87445	0.999998	2381	1	0.2402	0.062498	0.16968	0.99695	467	3	0.2402
GBA_P2	5	0.86164	0.87471	0.999998	2382	1	0.1728	0.16641	0.33172	0.999998	746	3	0.1728
SLC25A22	5	0.86172	0.87476	0.999998	2383	1	0.0061997	0.22161	0.40682	0.999998	913	2	0.0061997
non-targeting_00062	1	0.86556	0.86587	0.999998	2384	0	0.65325	0.13444	0.13468	0.912443	660	1	0.65325
GUK1	5	0.86593	0.8774	0.999998	2385	1	0.29493	0.01811	0.060488	0.630857	265	3	0.29493
PRKCDBP	5	0.86769	0.87853	0.999998	2386	1	0.11282	0.21123	0.39323	0.999998	881	3	0.11282
RABGGTA	5	0.86807	0.87876	0.999998	2387	1	0.75667	0.01391	0.049349	0.568826	242	4	0.75667
SMS	5	0.86906	0.87943	0.999998	2388	1	0.21494	0.052127	0.14599	0.947674	424	3	0.21494
MYO3A	5	0.86913	0.87948	0.999998	2389	1	0.10663	0.072959	0.19317	0.999998	503	4	0.10663
non-targeting_00189	1	0.86917	0.86946	0.999998	2390	0	0.43033	0.13083	0.13113	0.894871	651	1	0.43033
ENST00000450244.1	5	0.86928	0.8796	0.999998	2391	1	0.0	0.73937	0.80523	0.999998	2053	1	0.0
SCN11A_ENST00000302328.3	5	0.86928	0.8796	0.999998	2392	1	0.0	0.73937	0.80523	0.999998	2054	1	0.0
ZAP70	5	0.86943	0.8797	0.999998	2393	1	0.081633	0.2126	0.395	0.999998	885	3	0.081633
LIPA	5	0.86951	0.87976	0.999998	2394	1	0.18684	0.053721	0.1495	0.96012	428	4	0.18684
MAP2K6	5	0.86966	0.87985	0.999998	2395	1	0.043064	0.50558	0.66097	0.999998	1571	2	0.043064
FLT4	5	0.87049	0.8804	0.999998	2396	1	-0.019585	0.28726	0.49272	0.999998	1119	2	-0.019585
KCNJ11	5	0.87175	0.88125	0.999998	2397	1	0.11385	0.15449	0.31484	0.999998	708	3	0.11385
GABRG1	5	0.87353	0.88237	0.999998	2398	1	0.19924	0.0095198	0.037033	0.478887	217	4	0.19924
ICK	5	0.87426	0.88289	0.999998	2399	1	-0.012418	0.9115	0.91178	0.999998	2455	1	-0.012418
YES1	5	0.87433	0.88295	0.999998	2400	1	0.048213	0.63063	0.76271	0.999998	1890	2	0.048213
non-targeting_00178	1	0.87439	0.87469	0.999998	2401	0	0.38964	0.12561	0.12598	0.879347	633	1	0.38964
LEPREL1	5	0.87463	0.88318	0.999998	2402	1	-0.04053	0.88078	0.88402	0.999998	2356	1	-0.04053
GCSH	5	0.87499	0.88344	0.999998	2403	1	0.028459	0.32385	0.52216	0.999998	1190	2	0.028459
DMPK	4	0.87507	0.87573	0.999998	2404	0	0.12015	0.37953	0.53072	0.999998	1293	2	0.12015
TNK2_P1	5	0.87622	0.88424	0.999998	2405	1	-0.0080132	0.41061	0.58699	0.999998	1361	2	-0.0080132
TEX14	5	0.87651	0.88443	0.999998	2406	1	2.2434	8.1435e-05	0.00034786	0.01382	70	3	2.2434
STK11_P2	5	0.87666	0.88451	0.999998	2407	1	-0.0047771	0.20593	0.38605	0.999998	870	2	-0.0047771
TBXA2R	5	0.87687	0.88462	0.999998	2408	1	0.38378	0.021856	0.070578	0.665159	296	3	0.38378
TEC	5	0.87738	0.88498	0.999998	2409	1	0.061349	0.50745	0.66246	0.999998	1575	2	0.061349
FFAR1_ENST00000246553.2	5	0.87802	0.88538	0.999998	2410	1	-0.021456	0.43972	0.60913	0.999998	1424	2	-0.021456
TAOK2	5	0.87866	0.88586	0.999998	2411	1	0.26984	0.060385	0.16501	0.990089	457	4	0.26984
non-targeting_00027	1	0.8787	0.87889	0.999998	2412	0	1.4073	0.1213	0.12162	0.86276	626	1	1.4073
PAICS	5	0.87873	0.88592	0.999998	2413	1	0.021877	0.30506	0.50822	0.999998	1158	2	0.021877
PDHB	5	0.8793	0.88633	0.999998	2414	1	0.090454	0.21115	0.39314	0.999998	880	2	0.090454
ART1	5	0.88113	0.88757	0.999998	2415	1	0.010887	0.61311	0.74807	0.999998	1836	2	0.010887
MTMR14	5	0.88141	0.88779	0.999998	2416	1	0.053243	0.45498	0.62131	0.999998	1448	1	0.053243
MMP17	5	0.88245	0.88852	0.999998	2417	1	0.38636	0.026222	0.081954	0.732158	313	4	0.38636
ADORA2A	5	0.88273	0.8887	0.999998	2418	1	0.025958	0.21432	0.39728	0.999998	889	2	0.025958
NMT2	5	0.8828	0.88874	0.999998	2419	1	-0.030028	0.9026	0.90295	0.999998	2421	1	-0.030028
CAT_P2	5	0.88356	0.88937	0.999998	2420	1	0.046672	0.56149	0.70537	0.999998	1690	2	0.046672
MAPK1	5	0.88376	0.88952	0.999998	2421	1	0.20232	0.038812	0.11413	0.84548	371	3	0.20232
MAPKAP1_P2	5	0.88452	0.89006	0.999998	2422	1	0.039813	0.44484	0.61313	0.999998	1432	2	0.039813
PPM1G_P1	5	0.88506	0.89045	0.999998	2423	1	0.69345	0.0039367	0.016388	0.263698	176	4	0.69345
HRSP12	5	0.8854	0.89074	0.999998	2424	1	-0.012511	0.84981	0.86225	0.999998	2273	1	-0.012511
KLK1_P2	5	0.88567	0.89098	0.999998	2425	1	0.08341	0.27402	0.47589	0.999998	1082	3	0.08341
CNKSR1	5	0.88655	0.89162	0.999998	2426	1	-0.037529	0.48864	0.64758	0.999998	1534	2	-0.037529
TPTE	5	0.88762	0.89245	0.999998	2427	1	0.026105	0.16204	0.32566	0.999998	734	2	0.026105
PRX	5	0.88782	0.8926	0.999998	2428	1	0.047839	0.70274	0.79076	0.999998	2004	1	0.047839
non-targeting_00114	1	0.88815	0.8885	0.999998	2429	0	0.32121	0.11185	0.11239	0.84548	599	1	0.32121
MAP3K13_P1	5	0.88842	0.89306	0.999998	2430	1	-0.026477	0.31579	0.51612	0.999998	1175	2	-0.026477
ITGA2B	5	0.88869	0.89329	0.999998	2431	1	-0.03603	0.33532	0.53042	0.999998	1205	2	-0.03603
FES	5	0.88876	0.89333	0.999998	2432	1	-0.0059393	0.87412	0.87903	0.999998	2336	1	-0.0059393
DUSP15	5	0.88902	0.89356	0.999998	2433	1	0.16428	0.049887	0.14066	0.935097	415	4	0.16428
DUSP23	5	0.88948	0.89393	0.999998	2434	1	0.19412	0.034456	0.10321	0.818718	350	4	0.19412
DSTYK	5	0.88962	0.89406	0.999998	2435	1	0.25885	0.18108	0.35224	0.999998	795	3	0.25885
PRSS2	5	0.88981	0.89421	0.999998	2436	1	-0.025778	0.91011	0.91033	0.999998	2450	1	-0.025778
EPM2A	5	0.88994	0.89431	0.999998	2437	1	0.050421	0.59524	0.73331	0.999998	1788	2	0.050421
EEF2K	5	0.89047	0.89474	0.999998	2438	1	-0.0047324	0.60057	0.73766	0.999998	1806	2	-0.0047324
PPP1R12A	5	0.89086	0.89506	0.999998	2439	1	1.5527	0.00038262	0.0017883	0.050644	100	4	1.5527
NADK_P2	5	0.89099	0.89517	0.999998	2440	1	0.15098	0.066829	0.17964	0.999998	482	3	0.15098
CINP	5	0.89151	0.89557	0.999998	2441	1	0.96747	0.00045889	0.0020924	0.056436	105	4	0.96747
NDUFV1_P2	5	0.89158	0.89563	0.999998	2442	1	-0.019149	0.47133	0.63397	0.999998	1491	1	-0.019149
RBP3	5	0.89164	0.89566	0.999998	2443	1	-0.02865	0.9498	0.9499	0.999998	2610	0	-0.02865
KIF3B	5	0.8919	0.89585	0.999998	2444	1	0.13405	0.37947	0.56355	0.999998	1292	2	0.13405
PHKG1	5	0.89236	0.89619	0.999998	2445	1	0.16059	0.033545	0.10096	0.815214	343	4	0.16059
FXYD2_P2	5	0.89492	0.89817	0.999998	2446	1	0.031938	0.22773	0.41483	0.999998	934	2	0.031938
TLR7	5	0.89586	0.89888	0.999998	2447	1	-0.036945	0.87723	0.88138	0.999998	2347	1	-0.036945
FGFR4	5	0.89599	0.89895	0.999998	2448	1	0.054734	0.42896	0.60085	0.999998	1394	1	0.054734
MSRA	5	0.8968	0.89968	0.999998	2449	1	0.023969	0.60743	0.74323	0.999998	1822	2	0.023969
RPS6KA1_P1	5	0.89736	0.90015	0.999998	2450	1	0.023822	0.54547	0.69263	0.999998	1659	2	0.023822
SLC12A4_P1	5	0.89823	0.90084	0.999998	2451	1	-0.029948	0.20484	0.38464	0.999998	869	2	-0.029948
SHPK	5	0.89909	0.90148	0.999998	2452	1	0.0037381	0.62772	0.76019	0.999998	1884	1	0.0037381
LCK	5	0.8997	0.90198	0.999998	2453	1	-0.010053	0.63257	0.76436	0.999998	1894	2	-0.010053
TBXAS1	5	0.89989	0.90209	0.999998	2454	1	0.090943	0.26198	0.46002	0.999998	1036	3	0.090943
HTR1A	5	0.9005	0.90266	0.999998	2455	1	0.12769	0.12128	0.26745	0.999998	625	3	0.12769
AKAP12_P1	5	0.90074	0.90285	0.999998	2456	1	0.17806	0.060662	0.16563	0.991679	458	4	0.17806
ADH5	5	0.90218	0.90403	0.999998	2457	1	0.13614	0.19177	0.36675	0.999998	826	3	0.13614
BPI	5	0.90242	0.90424	0.999998	2458	1	0.073541	0.59625	0.73409	0.999998	1792	2	0.073541
GALK2_P2	5	0.90361	0.90523	0.999998	2459	1	0.0071852	0.46792	0.63136	0.999998	1483	2	0.0071852
OBSCN	5	0.90479	0.90631	0.999998	2460	1	0.10284	0.15951	0.32208	0.999998	725	3	0.10284
TAS1R2_ENST00000375371.3	5	0.90514	0.90666	0.999998	2461	1	-0.018552	0.69316	0.78716	0.999998	1987	1	-0.018552
SMOX	5	0.90543	0.90695	0.999998	2462	1	-0.0066493	0.62451	0.75742	0.999998	1874	2	-0.0066493
CDC25B	5	0.90555	0.90704	0.999998	2463	1	0.18415	0.051824	0.14534	0.947411	422	4	0.18415
LRP1	5	0.9063	0.90773	0.999998	2464	1	0.13566	0.13181	0.2826	0.999998	653	3	0.13566
PPP2R5A	5	0.90641	0.90783	0.999998	2465	1	-0.044152	0.15348	0.31342	0.999998	706	2	-0.044152
CHRM2	5	0.90659	0.90797	0.999998	2466	1	-0.0085352	0.90508	0.9054	0.999998	2431	1	-0.0085352
FN3K	5	0.90728	0.90849	0.999998	2467	1	-0.01694	0.63616	0.76744	0.999998	1902	2	-0.01694
HIPK1	5	0.90745	0.90869	0.999998	2468	1	0.12323	0.040828	0.11893	0.854865	385	4	0.12323
CHRM4	5	0.90768	0.90888	0.999998	2469	1	0.10984	0.21283	0.39532	0.999998	886	3	0.10984
HMOX2_P1	5	0.90774	0.90894	0.999998	2470	1	-0.0022282	0.54198	0.68988	0.999998	1648	2	-0.0022282
CACNA2D2	5	0.90802	0.9092	0.999998	2471	1	0.05771	0.5421	0.68996	0.999998	1649	2	0.05771
FASTK	5	0.90813	0.90931	0.999998	2472	1	0.11134	0.027548	0.08551	0.749732	318	2	0.11134
RBKS	5	0.90944	0.91046	0.999998	2473	1	0.087539	0.20769	0.38851	0.999998	873	3	0.087539
non-targeting_00022	1	0.90982	0.91032	0.999998	2474	0	0.77207	0.090179	0.090369	0.766617	545	1	0.77207
PSAP	5	0.90983	0.91076	0.999998	2475	1	0.10106	0.060987	0.16631	0.992173	459	4	0.10106
CDKN2B	5	0.91011	0.91104	0.999998	2476	1	0.41684	0.023594	0.075196	0.686953	306	3	0.41684
INPP5B_P2	5	0.91033	0.91126	0.999998	2477	1	0.22165	0.018299	0.060998	0.630857	267	4	0.22165
PPM1M	5	0.91161	0.91245	0.999998	2478	1	-0.0081922	0.42724	0.59953	0.999998	1390	1	-0.0081922
ADK_P2	5	0.91249	0.9132	0.999998	2479	1	0.16172	0.067987	0.18219	0.999998	488	4	0.16172
SCARB1	5	0.91254	0.91324	0.999998	2480	1	0.65943	0.011819	0.043605	0.523263	233	3	0.65943
PPP1R1B	5	0.91287	0.91354	0.999998	2481	1	0.26633	0.015275	0.052968	0.588255	252	3	0.26633
PLK2_P1	5	0.91358	0.91422	0.999998	2482	1	0.23582	0.0091582	0.036054	0.470525	215	4	0.23582
non-targeting_00081	1	0.91382	0.91436	0.999998	2483	0	1.6865	0.086183	0.086422	0.753069	534	1	1.6865
non-targeting_00200	1	0.91389	0.91444	0.999998	2484	0	0.73762	0.086106	0.086331	0.753069	533	1	0.73762
MAPKAPK3	5	0.91615	0.91646	0.999998	2485	1	0.050559	0.53542	0.68462	0.999998	1637	2	0.050559
non-targeting_00124	1	0.91658	0.91719	0.999998	2486	0	1.035	0.083417	0.083859	0.739845	528	1	1.035
CD86_P1	5	0.91673	0.91705	0.999998	2487	1	0.10048	0.13886	0.29256	0.999998	671	3	0.10048
CYTH2	5	0.9173	0.91762	0.999998	2488	1	0.26345	0.0054663	0.022457	0.336503	188	4	0.26345
CHEK1	5	0.91757	0.91787	0.999998	2489	1	1.4487	0.0011959	0.0051655	0.110824	131	4	1.4487
AKAP1	5	0.91788	0.91815	0.999998	2490	1	0.11352	0.23996	0.43095	0.999998	971	3	0.11352
ITPA	5	0.91896	0.9192	0.999998	2491	1	-0.018268	0.95912	0.95942	0.999998	2645	0	-0.018268
PPP1R14D	5	0.91953	0.91976	0.999998	2492	1	0.13994	0.056235	0.15543	0.970008	440	4	0.13994
STMN4	5	0.91994	0.92012	0.999998	2493	1	0.089887	0.231	0.41913	0.999998	943	3	0.089887
HSD17B7_P1	5	0.92176	0.92184	0.999998	2494	1	0.015464	0.59956	0.7368	0.999998	1804	2	0.015464
MAP3K3	5	0.92235	0.9224	0.999998	2495	1	-0.021105	0.86306	0.87107	0.999998	2304	1	-0.021105
MOCOS	5	0.92265	0.92265	0.999998	2496	0	0.11839	0.059009	0.16194	0.981965	452	4	0.11839
SDSL	5	0.92285	0.92286	0.999998	2497	0	0.19528	0.11291	0.2551	0.999998	603	3	0.19528
ADRB2	5	0.92315	0.92317	0.999998	2498	0	0.10358	0.21009	0.39174	0.999998	877	3	0.10358
KDM5D	5	0.92325	0.92328	0.999998	2499	0	-0.010801	0.42181	0.59559	0.999998	1381	1	-0.010801
VKORC1L1	5	0.92379	0.9238	0.999998	2500	0	-0.0093761	0.20424	0.38373	0.999998	867	2	-0.0093761
DLG4_P2	5	0.92432	0.92442	0.999998	2501	0	0.017401	0.39222	0.57285	0.999998	1322	1	0.017401
TRIM28	5	0.92587	0.92589	0.999998	2502	0	0.24113	0.014017	0.049612	0.568826	244	4	0.24113
CA11	5	0.92601	0.92602	0.999998	2503	0	0.039696	0.9087	0.90892	0.999998	2443	1	0.039696
CACNA1S	5	0.92616	0.92615	0.999998	2504	0	-0.04396	0.46297	0.62738	0.999998	1472	2	-0.04396
SRC	4	0.92616	0.92614	0.999998	2505	0	0.18395	0.078264	0.17746	0.999998	518	3	0.18395
GSTK1	5	0.92635	0.92632	0.999998	2506	0	0.055746	0.5853	0.72503	0.999998	1758	2	0.055746
GNE	5	0.92678	0.92673	0.999998	2507	0	0.38952	0.094975	0.2289	0.999998	559	3	0.38952
CALM3_ENST00000291295.9	5	0.92716	0.92712	0.999998	2508	0	0.032549	0.35388	0.54458	0.999998	1237	1	0.032549
S100A7	5	0.92734	0.92732	0.999998	2509	0	0.11328	0.19014	0.36439	0.999998	821	3	0.11328
PROSC	5	0.92781	0.92782	0.999998	2510	0	0.016999	0.5554	0.70056	0.999998	1678	1	0.016999
SOAT1	5	0.9281	0.92816	0.999998	2511	0	0.04245	0.54498	0.69223	0.999998	1657	2	0.04245
KCNMB2_P1	4	0.92857	0.92845	0.999998	2512	0	0.098139	0.15191	0.30423	0.999998	702	3	0.098139
PDP1	5	0.93018	0.93032	0.999998	2513	0	0.29942	0.035407	0.10555	0.8265	354	4	0.29942
GPT2	5	0.93022	0.93035	0.999998	2514	0	0.24819	0.044732	0.12847	0.886813	401	3	0.24819
AKAP10	5	0.9304	0.93052	0.999998	2515	0	0.058921	0.43604	0.60626	0.999998	1415	2	0.058921
TPSAB1	5	0.93077	0.93087	0.999998	2516	0	-0.0055902	0.71109	0.79397	0.999998	2015	1	-0.0055902
L3MBTL1_P1	5	0.93104	0.93108	0.999998	2517	0	0.15373	0.043024	0.12433	0.878089	393	4	0.15373
KDR	5	0.93127	0.93129	0.999998	2518	0	0.048529	0.19991	0.37771	0.999998	853	2	0.048529
MKNK2_P1	5	0.93207	0.93205	0.999998	2519	0	0.093462	0.27075	0.47165	0.999998	1072	2	0.093462
ENPP3_P2	5	0.93216	0.93215	0.999998	2520	0	0.010396	0.6723	0.77968	0.999998	1947	1	0.010396
TBK1	5	0.93225	0.93223	0.999998	2521	0	0.027238	0.16052	0.32345	0.999998	728	2	0.027238
non-targeting_00061	1	0.93303	0.93316	0.999998	2522	0	1.0781	0.066971	0.067204	0.654027	483	1	1.0781
WNK3	5	0.93305	0.93302	0.999998	2523	0	0.022068	0.47156	0.63417	0.999998	1492	2	0.022068
DRD2	5	0.93376	0.93373	0.999998	2524	0	0.12464	0.17676	0.34621	0.999998	776	3	0.12464
CDK6_P2	5	0.93384	0.93383	0.999998	2525	0	0.12132	0.15657	0.31784	0.999998	715	3	0.12132
FUK	5	0.93437	0.93439	0.999998	2526	0	-0.028637	0.49267	0.65084	0.999998	1541	1	-0.028637
MAP1A	5	0.9351	0.93517	0.999998	2527	0	0.1411	0.1555	0.31636	0.999998	710	3	0.1411
BRAF	5	0.9354	0.93547	0.999998	2528	0	0.058768	0.25665	0.45333	0.999998	1016	3	0.058768
CSK	5	0.93579	0.9358	0.999998	2529	0	0.40434	0.021525	0.069676	0.662154	294	4	0.40434
RALA	5	0.9363	0.93646	0.999998	2530	0	0.075316	0.21055	0.39234	0.999998	878	3	0.075316
HMGCL	5	0.93672	0.93688	0.999998	2531	0	0.068971	0.26873	0.46894	0.999998	1065	3	0.068971
ADCK3	5	0.93719	0.93736	0.999998	2532	0	0.11925	0.18536	0.35807	0.999998	812	3	0.11925
TRRAP	5	0.93781	0.93799	0.999998	2533	0	1.0266	0.01191	0.04393	0.52494	234	4	1.0266
ACADS	5	0.93785	0.93803	0.999998	2534	0	0.2538	0.0292	0.089995	0.766617	324	4	0.2538
DRD4	5	0.93856	0.93874	0.999998	2535	0	0.078359	0.28433	0.48897	0.999998	1111	3	0.078359
MINPP1	5	0.93864	0.93883	0.999998	2536	0	0.23882	0.081707	0.20878	0.999998	525	3	0.23882
AK5	5	0.93868	0.93888	0.999998	2537	0	0.085469	0.26037	0.45796	0.999998	1030	3	0.085469
SERPINB2_P1	5	0.93938	0.93957	0.999998	2538	0	-0.0066834	0.53054	0.68061	0.999998	1622	2	-0.0066834
GRK6	5	0.9395	0.93969	0.999998	2539	0	0.18386	0.033919	0.10194	0.815214	347	3	0.18386
PPP2R4	5	0.93975	0.93996	0.999998	2540	0	0.29614	0.02263	0.072619	0.669897	303	3	0.29614
P4HTM	5	0.93979	0.93999	0.999998	2541	0	0.078326	0.41303	0.58893	0.999998	1368	2	0.078326
RNASE2	5	0.94107	0.94123	0.999998	2542	0	-0.034814	0.94446	0.94458	0.999998	2583	0	-0.034814
